ID,Outlet,Funding,State,Community,Website,Features
"2,337.00",Coast News Group,Independent,California,San Diego County,https://thecoastnews.com/category/news/,
239.00,The San Fernando Sun,Independent,California,San Fernando,https://sanfernandosun.com/,Spanish & English
"1,859.00",48 Hills,Nonprofit,California,San Francisco,https://48hills.org/,
215.00,Acción Latina,Nonprofit,California,San Francisco,https://accionlatina.org/en/,Spanish & English
221.00,CatchLight,Nonprofit,California,San Francisco,https://www.catchlight.io/,leverages the power of visual storytelling
"1,714.00",El Reportero,Nonprofit,California,San Francisco,https://elreporterosf.com/news/,Spanish & English / San Francisco State University
89.00,El Tecolote,Nonprofit,California,San Francisco,https://eltecolote.org/content/en/,Spanish & English / Inst. for Nonprofit News (INN) member
998.00,Golden Gate Xpress,Nonprofit,California,San Francisco,https://goldengatexpress.org/,San Francisco State University
"2,267.20",Next City: San  Francisco,Nonprofit,California,San Francisco,https://nextcity.org/san_francisco,Solutions Journalism
29.00,San Francisco Public Press,Nonprofit,California,San Francisco,https://www.sfpublicpress.org/,Affiliated with KSFP radio
"2,174.00",Street Sheet,Nonprofit,California,San Francisco,https://www.streetsheet.org/,Street Paper
"2,315.06",Streetsblog - San Francisco,Nonprofit,California,San Francisco,https://sf.streetsblog.org/,sustainable transportation
677.00,The Frisc,Nonprofit,California,San Francisco,https://thefrisc.com/,Inst. for Nonprofit News (INN) member
"2,164.00",Broke-Ass Stuart,Other,California,San Francisco,https://brokeassstuart.com,
883.00,The San Francisco Bay View,Other,California,San Francisco,https://sfbayview.com/,Black-owned
"1,879.00",Marina Times,Independent,California,San Francisco,https://www.marinatimes.com/,
"1,798.00",News for Chinese Inc.,Independent,California,San Francisco,https://newsforchinese.com/v3/,Chinese
"3,097.00",Pennisula 360 Press,Independent,California,San Francisco,https://peninsula360press.com/en/,Spanish / amplify the voices of immigrant communities
"1,895.00",San Francisco Examiner,Independent,California,San Francisco,https://www.sfexaminer.com/,
"2,347.00",San Francisco Standard,Independent,California,San Francisco,https://sfstandard.com/news/,financed by venture capitalist Michael Moritz
"1,480.00",San Francisco Chronicle,Large Chain,California,San Francisco,https://www.sfchronicle.com/,
15.00,Mission Local,Nonprofit,California,San Francisco - Mission District,https://missionlocal.org/,"Multilingual (English, Spanish, Chinese) / INN Member"
"2,832.00",San Joaquin Valley Sun,Nonprofit,California,San Joaquin Valley,https://sjvsun.com/news/,
670.00,India Currents,Nonprofit,California,San Jose,https://indiacurrents.com/,Indian-American community / INN Member
"3,245.00",Nowruz Media,Nonprofit,California,San Jose,https://nowruzmedia.com/,
776.00,San José Spotlight,Nonprofit,California,San Jose,https://sanjosespotlight.com,
"1,718.00",La Oferta,Independent,California,San Jose,https://laoferta.com/,Spanish & English
"1,329.00",Bay Area Review,Independent,California,San Jose/Bay Area,https://caribbeanamericanweekly.com/,Black-owned
"2,479.03",San Marino Tribune,Independent,California,San Marino,https://outlooknewspapers.com/sanmarinotribune/,
"2,986.07",Redwood City Pulse,Nonprofit,California,San Mateo County,https://www.rwcpulse.com/news/,
"2,335.00",Coastside News,Other,California,San Mateo County,https://www.coastsidenews.com/,Public Benefit Corp
"2,335.02",Half Moon Bay Review,Other,California,San Mateo County,https://www.coastsidenews.com/review/,Public Benefit Corp
"1,717.00",San Quentin News,Nonprofit,California,San Quentin,https://sanquentinnews.com/,Spanish & English / Prison news
579.00,el Don,College-based,California,Santa Ana,https://eldonnews.org,Santa Ana College
"2,871.00",The Santanero,Independent,California,Santa Ana,https://www.santanero.org,
"3,201.00",Edhat,Independent,California,Santa Barbara,https://edhat.com/,
"1,724.00",NoozHawk,Independent,California,Santa Barbara,https://www.noozhawk.com/,
"2,549.00",Santa Barbara Independent,Independent,California,Santa Barbara,https://www.independent.com/,
598.00,Lookout Santa Cruz,Other,California,Santa Cruz,https://lookout.co/,Public Benefit Corp
119.00,Santa Cruz Local,Other,California,Santa Cruz,https://santacruzlocal.org/,Solutions Journalism
"2,355.00",Growing Up Santa Cruz,Independent,California,Santa Cruz,https://growingupsc.com/about-us/,"Children, Families"
"3,412.00",Santa Monica Daily Press,Independent,California,Santa Monica,https://smdp.com/about-us/,
"1,856.00",Richmond Review,Independent,California,SF (Richmond/Sunset districts),https://richmondsunsetnews.com/,
"2,155.00",A News Cafe,Independent,California,Shasta,https://anewscafe.com/,
45.00,Shasta Scout,Nonprofit,California,Shasta County,https://shastascout.org/,Inst. for Nonprofit News (INN) member
"1,725.00",San Jose Inside,Independent,California,Silicon Valley,https://www.sanjoseinside.com/,
659.00,Vallejo Sun,Independent,California,Solano County,https://www.vallejosun.com,Worker-Owned / Alliance of Nonprofit News Outlets (ANNO) Member
230.01,Santa Ynez Valley Star,Independent,California,Solvang,https://santaynezvalleystar.com/,
"2,526.00",La Prensa Sonoma,Nonprofit,California,Sonoma,https://www.laprensasonoma.com/,Spanish & English
"2,528.00",Sonoma County Gazette,Independent,California,Sonoma County,https://www.sonomacountygazette.com/,
"2,985.00",Sonoma Index-Tribune,Independent,California,Sonoma County,https://www.sonomanews.com/,
42.00,The Community Voice,Independent,California,Sonoma County,https://www.thecommunityvoice.com/,Black-owned
"2,479.01",South Pasadena Review,Independent,California,South Pasadena,https://outlooknewspapers.com/southpasadenareview/,
"2,953.02",St. Helena Star,Independent,California,St. Helena,https://napavalleyregister.com/star/,
114.01,Local News Matters -- Stockton News,Nonprofit,California,Stockton,https://localnewsmatters.org/stockton-news/,
676.00,Stocktonia,Nonprofit,California,Stockton,https://stocktonia.org/,Inst. for Nonprofit News (INN) member
216.00,Appeal-Democrat,Independent,California,Sutter/Yuba Counties,https://www.appeal-democrat.com/,
"3,078.00",Daily Bruin,College-based,California,UCLA,https://dailybruin.com/,
871.00,Inland Valley News,Independent,California,Upland,https://inlandvalleynews.com/,Black-owned
672.00,Open Vallejo,Nonprofit,California,Vallejo,https://openvallejo.org/,Inst. for Nonprofit News (INN) member
"2,851.00",Ojai Valley News,Independent,California,Ventura County,https://www.ojaivalleynews.com/,
"1,722.00",Vida,Independent,California,Ventura County,https://vidanewspaper.com/,Spanish & English
"1,801.00",Nguoi Viet,Independent,California,Westminster,https://www.nguoi-viet.com/,Vietnamese
"2,393.00",Willits Weekly,Independent,California,Willits,https://www.willitsweekly.com/,Competes with an Alden Capital paper
246.10,Colorado Mapping Project,List of outlets,Colorado,-,https://colabnews.co/colorado-news-mapping-project/,List of CO News Outlets
"1,069.01",Chalkbeat - Colorado,Nonprofit,Colorado,-,https://www.chalkbeat.org/colorado/,Education
246.00,Colorado News Collaborative,Nonprofit,Colorado,-,https://colabnews.co/,Collaborative
247.00,Colorado Newsline,Nonprofit,Colorado,-,https://coloradonewsline.com/,
781.00,Colorado Sun,Nonprofit,Colorado,-,https://coloradosun.com/,"covers state gov't., water, climate, health, education, other topics"
"2,643.00",Colorado Times-Recorder,Nonprofit,Colorado,-,https://coloradotimesrecorder.com/about/,"nonpartisan, with a progressive orientation"
"2,167.00",MoodFuel News,Nonprofit,Colorado,-,https://www.moodfuel.org/,Mental Health / Indigenous and PoC
192.04,The Conversation Local: Colorado,Nonprofit,Colorado,-,https://theconversation.com/pb/us/boulder-colorado-news?v=1722272049688,
"1,743.00",The Water Desk,Nonprofit,Colorado,-,https://waterdesk.org/,"Water, Environment / University of Colorado, Boulder"
"2,189.05",Public News Service - Colorado,Other,Colorado,-,https://www.publicnewsservice.org/state-colorado/CO,Public News Service
"2,770.00",Asian Avenue Magazine,Independent,Colorado,-,https://www.asianavemag.com,Builds bridges between Asian Pacific Americans and other communities
"2,077.06",Center Square Colorado,Nonprofit,Colorado,--,https://www.thecentersquare.com/Colorado/,taxpayer sensibility
"2,040.05",Arvada Press,Nonprofit,Colorado,Arvada,https://coloradocommunitymedia.com/arvada-press/,Colorado Community Media
245.00,Aspen Journalism,Nonprofit,Colorado,Aspen,https://aspenjournalism.org/,Inst. for Nonprofit News (INN) member
"3,183.00",Aspen Daily News,Independent,Colorado,Aspen,https://www.aspendailynews.com/,
253.00,Aurora Sentinel,Independent,Colorado,Aurora,https://sentinelcolorado.com/,
"2,307.09",Bent County Democrat,Independent,Colorado,Bent County,https://www.bcdemocratonline.com/,
682.00,Boulder Reporting Lab,Nonprofit,Colorado,Boulder,https://boulderreportinglab.org/,Inst. for Nonprofit News (INN) member
"3,112.00",Yellow Scene Magazine,Independent,Colorado,Boulder County,https://yellowscene.com/category/online-news/,
"2,040.04",Brighton Standard Blade,Nonprofit,Colorado,Brighton,https://coloradocommunitymedia.com/brighton-standard-blade/,Colorado Community Media
684.00,The Sopris Sun,Nonprofit,Colorado,Carbondale,https://soprissun.com/,Spanish & English / ANNO Member / INN Member
"2,040.14",Castle Pines News Press,Nonprofit,Colorado,Castle Pines,https://coloradocommunitymedia.com/castle-pines-news-press/,Colorado Community Media
"2,040.13",Castle Rock News Press,Nonprofit,Colorado,Castle Rock,https://coloradocommunitymedia.com/castle-rock-news-press/,Colorado Community Media
"2,040.12",Centennial Citizen,Nonprofit,Colorado,Centennial,https://coloradocommunitymedia.com/centennial-citizen/,Colorado Community Media
248.00,CPRNews,Nonprofit,Colorado,Centennial,https://www.cpr.org/news/,
244.00,Ark Valley Voice.,Nonprofit,Colorado,Chaffee County,https://arkvalleyvoice.com/,Truth Has a Voice
"2,499.22",Chaffee County Times,Independent,Colorado,Chaffee County,https://www.chaffeecountytimes.com/,
"2,499.24",Mountain Mail,Independent,Colorado,Chaffee County,https://www.themountainmail.com/,
"2,040.21",Clear Creek Courant,Nonprofit,Colorado,Clear Creek,https://coloradocommunitymedia.com/clear-creek-courant-buen-sentencing/,Colorado Community Media
"1,337.00",African American Voice,Independent,Colorado,Colorado Springs and Denver,https://africanamericanvoice.net/,Black-owned
"2,040.06",Commerce City Sentinel Express,Nonprofit,Colorado,Commerce City,https://coloradocommunitymedia.com/commerce-city-sentinel-express/,Colorado Community Media
"3,175.00",Wet Mountain Tribune,Independent,Colorado,Custer County,https://wetmountaintribune.com/,
"2,040.02",Denver Herald Dispatch,Nonprofit,Colorado,Denver,https://coloradocommunitymedia.com/denver-herald-dispatch/,Colorado Community Media
"1,000.00",Denver VOICE,Nonprofit,Colorado,Denver,https://www.denvervoice.org/,Homeless
"2,165.00",Bucket List Community Cafe,Other,Colorado,Denver,https://bucketlistcommunitycafe.com,
"1,340.00",Denver Urban Spectrum,Independent,Colorado,Denver,https://www.denverurbanspectrum.com/,Black-owned
"2,771.00",El Comercio de Colorado,Independent,Colorado,Denver,https://elcomerciodecolorado.com/,Spanish & English / Empower the Hispanic CO community through information and engagement
"1,665.04",Westworld,Independent,Colorado,Denver,https://www.westword.com/,
"2,040.01",Life on Capitol HIll,Nonprofit,Colorado,Denver (Capitol Hill),https://coloradocommunitymedia.com/life-on-capitol-hill/,Colorado Community Media
"2,040.11",Douglas County News Press,Nonprofit,Colorado,Douglas County,https://coloradocommunitymedia.com/douglas-county-news-press/,Colorado Community Media
"2,213.00",Durango Herald,Independent,Colorado,Durango,https://www.durangoherald.com/,
"2,040.10",Elbert County News,Nonprofit,Colorado,Elbert County,https://coloradocommunitymedia.com/elbert-county-news/,Colorado Community Media
"2,040.09",Englewood Herald,Nonprofit,Colorado,Englewood,https://coloradocommunitymedia.com/englewood-herald/,Colorado Community Media
"2,735.00",Estes Valley Voice,Other,Colorado,Estes Valley,https://estesvalleyvoice.com/latest-news/,
"2,040.03",Canyon Courier,Nonprofit,Colorado,Evergreen and surrounding areas,https://coloradocommunitymedia.com/canyon-courier/,Colorado Community Media
"2,040.08",Fort Lupton Press,Nonprofit,Colorado,Fort Lupton,https://coloradocommunitymedia.com/fort-lupton-press/,Colorado Community Media
"2,040.07",Golden Transcript,Nonprofit,Colorado,Golden,https://coloradocommunitymedia.com/golden-transcript/,Colorado Community Media
"3,207.00",Golden Today,Independent,Colorado,Golden,https://www.goldentoday.com/,
"3,141.00",Daily Sentinel,Independent,Colorado,Grand Junction,https://www.gjsentinel.com/site/about.html,
249.00,Gunnison Country Times,Independent,Colorado,Gunnison,https://www.gunnisontimes.com/,
"2,040.20",Highlands Ranch Herald,Nonprofit,Colorado,Highlands,https://coloradocommunitymedia.com/highlands-ranch-herald/,Colorado Community Media
"2,773.00",World Journal,Independent,Colorado,Huerfano County,https://worldjournalnewspaper.com/,
"2,040.19",Jeffco Transcript,Nonprofit,Colorado,Jefferson County,https://coloradocommunitymedia.com/jeffco-transcript/,Colorado Community Media
"2,697.00",Kiowa County Independent,Independent,Colorado,Kiowa County,https://kiowacountyindependent.com/,
"2,307.12",La Junta Tribune-Democrat,Independent,Colorado,La Junta,https://www.lajuntatribunedemocrat.com/,
"2,499.23",Herald Democracy,Independent,Colorado,Leadville,https://www.leadvilleherald.com/,
"2,040.18",Littleton Independent,Nonprofit,Colorado,Littleton,https://coloradocommunitymedia.com/littleton-independent/,Colorado Community Media
"2,040.17",Lone Tree Voice,Nonprofit,Colorado,Lone Tree,https://coloradocommunitymedia.com/lone-tree-voice/,Colorado Community Media
"3,235.00",Montrose Business Times,Independent,Colorado,Montrose,https://www.montrosebusinesstimes.com/,Business
250.00,Montrose Daily Press,Large Chain,Colorado,Montrose,https://www.montrosepress.com/,
"2,772.00",San Miguel Basin Forum,Independent,Colorado,Montrose and San Miguel Counties (West End),https://www.sanmiguelbasinforum.com,
"2,724.00",Mountain Ear,Independent,Colorado,Nederland,https://www.themtnear.com/,
"2,040.16",Northglenn/Thornton Sentinel,Nonprofit,Colorado,Northglenn,https://coloradocommunitymedia.com/northglenn-thornton-sentinel/,Colorado Community Media
47.00,Ouray County Plaindealer,Independent,Colorado,Ouray County,https://www.ouraynews.com/,
"2,499.21","Pagosa Springs, Colorado",Independent,Colorado,Pagosa Springs,https://www.pagosasun.com/local-news/,
"2,713.00",The Flume,Independent,Colorado,Park County,https://www.theflume.com/news/,
"2,040.15",Parker Chronicle,Nonprofit,Colorado,Parker,https://coloradocommunitymedia.com/parker-chronicle/,Colorado Community Media
784.00,High Country News,Nonprofit,Colorado,Rockie Mountains,https://www.hcn.org/,"social, political and ecological issues"
